# time_mcc alt lat lon
1.681912026693770885e+09 3.275290624069816113e+04 -3.849116517894230327e+01 -1.301089936099268982e+02
1.681912227702965498e+09 3.275290624069816113e+04 -3.849116517894230327e+01 -1.301089936099268982e+02
1.681912428803986311e+09 3.274829687009292684e+04 -3.848716738831419093e+01 -1.300258331443243378e+02
1.681912629868062735e+09 3.274829687009292684e+04 -3.848716738831419093e+01 -1.300258331443243378e+02
1.681912830965876818e+09 3.274829687009292684e+04 -3.848716738831419093e+01 -1.300258331443243378e+02
1.681913032197018862e+09 3.274829687009292684e+04 -3.848716738831419093e+01 -1.300258331443243378e+02
1.681913233387990713e+09 3.274829687009292684e+04 -3.848716738831419093e+01 -1.300258331443243378e+02
1.681913434477094173e+09 3.274829687009292684e+04 -3.848716738831419093e+01 -1.300258331443243378e+02
1.681913635650401831e+09 3.274829687009292684e+04 -3.848716738831419093e+01 -1.300258331443243378e+02
1.681913836840785265e+09 3.273340624401657988e+04 -3.844633486318549842e+01 -1.296029968908063665e+02
1.681914037988304138e+09 3.273340624401657988e+04 -3.844633486318549842e+01 -1.296029968908063665e+02
1.681914239124204636e+09 3.272909374621908501e+04 -3.843783188342066381e+01 -1.295169983127892408e+02
1.681914440272944689e+09 3.274620312399840623e+04 -3.842866518265304165e+01 -1.294320069042574630e+02
1.681914641389223337e+09 3.274620312399840623e+04 -3.842866518265304165e+01 -1.294320069042574630e+02
1.681914842568206072e+09 3.277509374818184733e+04 -3.842100144094344927e+01 -1.293471680463634357e+02
1.681915043747562170e+09 3.276479686581640999e+04 -3.841350177498848950e+01 -1.292615051635684154e+02
1.681915244940113306e+09 3.276479686581640999e+04 -3.841350177498848950e+01 -1.292615051635684154e+02
1.681915446132755518e+09 3.274529686913482874e+04 -3.840866851816155503e+01 -1.291790009171652969e+02
1.681915646763383389e+09 3.280229686824657983e+04 -3.840583421951295406e+01 -1.290981598079898731e+02
1.681915846886261225e+09 3.279799999734340236e+04 -3.840449906615645403e+01 -1.290214996759364112e+02
1.681916046906129360e+09 3.279799999734340236e+04 -3.840449906615645403e+01 -1.290214996759364112e+02
1.681916246825150490e+09 3.277029687393696076e+04 -3.840266803940820495e+01 -1.289438324582166615e+02
1.681916446741794586e+09 3.277029687393696076e+04 -3.840266803940820495e+01 -1.289438324582166615e+02
1.681916646658729792e+09 3.279070311593606311e+04 -3.840066530937344425e+01 -1.288638306290059745e+02
1.681916846666987181e+09 3.279070311593606311e+04 -3.840066530937344425e+01 -1.288638306290059745e+02
1.681917046721805811e+09 3.278949999781080987e+04 -3.839933396978288016e+01 -1.287801666624797861e+02
1.681917246811861992e+09 3.277970311878707435e+04 -3.839783478258127047e+01 -1.286970062806962574e+02
1.681917446894810438e+09 3.279099999828985892e+04 -3.839699940020148716e+01 -1.286123352285037527e+02
1.681917647018978357e+09 3.279099999828985892e+04 -3.839699940020148716e+01 -1.286123352285037527e+02
1.681917847866592169e+09 3.278120311926612339e+04 -3.839833451164847844e+01 -1.285306701782463676e+02
1.681918048030066967e+09 3.278920311545701406e+04 -3.840033342791728899e+01 -1.284496612633694212e+02
1.681918248148408413e+09 3.278920311545701406e+04 -3.840033342791728899e+01 -1.284496612633694212e+02
1.681918448315666914e+09 3.278920311545701406e+04 -3.840033342791728899e+01 -1.284496612633694212e+02
1.681918648471079350e+09 3.282029687399516843e+04 -3.840950012868491825e+01 -1.282814942179903142e+02
1.681918848652945280e+09 3.281840624888856109e+04 -3.841533280173673859e+01 -1.281963349199379536e+02
1.681919048806887865e+09 3.281840624888856109e+04 -3.841533280173673859e+01 -1.281963349199379536e+02
1.681919248995654106e+09 3.281840624888856109e+04 -3.841533280173673859e+01 -1.281963349199379536e+02
1.681919449182845116e+09 3.283240624699564796e+04 -3.841766741322764744e+01 -1.281089935610324630e+02
1.681919649339877129e+09 3.283240624699564796e+04 -3.841766741322764744e+01 -1.281089935610324630e+02
1.681919849524604082e+09 3.283179687448585901e+04 -3.841866687136205627e+01 -1.280225067371554815e+02
1.681920049684729576e+09 3.281720312121724419e+04 -3.842150117001065723e+01 -1.279381638364722420e+02
1.681920249865763664e+09 3.283579687258130434e+04 -3.842333223866842218e+01 -1.278541641747239339e+02
1.681920449990667105e+09 3.283579687258130434e+04 -3.842333223866842218e+01 -1.278541641747239339e+02
1.681920650129193068e+09 3.281959374966556061e+04 -3.842549900254828543e+01 -1.277688369871510190e+02
1.681920850236372471e+09 3.281720312121724419e+04 -3.842900087787513996e+01 -1.276833343663446954e+02
1.681921050386338949e+09 3.279499999638530426e+04 -3.843233490559094179e+01 -1.276015015103857735e+02
1.681921250540296316e+09 3.279499999638530426e+04 -3.843233490559094179e+01 -1.276015015103857735e+02
1.681921450723847151e+09 3.282599999355757609e+04 -3.843633273812856999e+01 -1.275208359182628044e+02
1.681921650911047220e+09 3.282090624650495738e+04 -3.844150164826807980e+01 -1.274373322137252842e+02
1.681921851049292803e+09 3.282090624650495738e+04 -3.844150164826807980e+01 -1.274373322137252842e+02
1.681922051214654207e+09 3.281479686587461765e+04 -3.844850162706536167e+01 -1.273523330938425602e+02
1.681922251369077444e+09 3.281479686587461765e+04 -3.844850162706536167e+01 -1.273523330938425602e+02
1.681922451542546988e+09 3.281809374918651156e+04 -3.845516586873102227e+01 -1.272669983625567909e+02
1.681922651724752903e+09 3.281870312169629324e+04 -3.845899966742354792e+01 -1.271839981589428987e+02
1.681922851978069305e+09 3.281870312169629324e+04 -3.845899966742354792e+01 -1.271839981589428987e+02
1.681923052187816620e+09 3.283209374729359843e+04 -3.846416857756305774e+01 -1.271008301496274839e+02
1.681923252362948418e+09 3.281259374106596078e+04 -3.846916582632557891e+01 -1.270210037536502341e+02
1.681923452563989878e+09 3.281259374106596078e+04 -3.846916582632557891e+01 -1.270210037536502341e+02
1.681923652719375134e+09 3.282509374824005499e+04 -3.847383500739788786e+01 -1.269413299921297806e+02
1.681923852955899000e+09 3.285559374207062501e+04 -3.847800064563704581e+01 -1.268590011789600851e+02
1.681924053150647879e+09 3.284770312459387060e+04 -3.848316574201061258e+01 -1.267771683230011632e+02
1.681924253333930969e+09 3.284770312459387060e+04 -3.848316574201061258e+01 -1.267771683230011632e+02
1.681924453509762764e+09 3.283979687067674968e+04 -3.849016572080789444e+01 -1.266949997718201502e+02
1.681924653656241655e+09 3.280499999639694579e+04 -3.850083160877712629e+01 -1.266145019853987037e+02
1.681924853699200153e+09 3.280499999639694579e+04 -3.850083160877712629e+01 -1.266145019853987037e+02
1.681925053801359177e+09 3.280499999639694579e+04 -3.850083160877712629e+01 -1.266145019853987037e+02
1.681925253883673668e+09 3.277179687441600981e+04 -3.850966646999811616e+01 -1.265410004059181119e+02
1.681925453978289127e+09 3.279529686919303640e+04 -3.851766586502028389e+01 -1.264694977427063236e+02
1.681925654025311947e+09 3.278609374533083610e+04 -3.852600099717406579e+01 -1.263980027070264356e+02
1.681925854063096046e+09 3.278609374533083610e+04 -3.852600099717406579e+01 -1.263980027070264356e+02
1.681926054104956627e+09 3.279129687109759107e+04 -3.853749849566666086e+01 -1.263248367389489033e+02
1.681926254105484962e+09 3.281420312025914609e+04 -3.854833223124694541e+01 -1.262468338260070482e+02
1.681926454301455021e+09 3.281420312025914609e+04 -3.854833223124694541e+01 -1.262468338260070482e+02
1.681926654500609875e+09 3.279920311546865560e+04 -3.855666736340072731e+01 -1.261671676920184808e+02
1.681926854634011745e+09 3.281570312073819514e+04 -3.856449891081184944e+01 -1.260888367113864206e+02
1.681927054753835917e+09 3.281570312073819514e+04 -3.856449891081184944e+01 -1.260888367113864206e+02
1.681927254935946465e+09 3.281570312073819514e+04 -3.856449891081184944e+01 -1.260888367113864206e+02
1.681927455081638336e+09 3.279979687063018355e+04 -3.858499911813647287e+01 -1.259304962740118015e+02
1.681927655226602316e+09 3.281420312025914609e+04 -3.859349824222584857e+01 -1.258515015304674165e+02
1.681927855350676537e+09 3.281420312025914609e+04 -3.859349824222584857e+01 -1.258515015304674165e+02
1.681928055388790369e+09 3.283179687448585901e+04 -3.860016633956696808e+01 -1.257638321038716924e+02
1.681928255393843651e+09 3.283179687448585901e+04 -3.860016633956696808e+01 -1.257638321038716924e+02
1.681928455372321844e+09 3.281959374966556061e+04 -3.860983276940179820e+01 -1.256711654704229773e+02
1.681928655381089449e+09 3.281959374966556061e+04 -3.860983276940179820e+01 -1.256711654704229773e+02
1.681928855391191006e+09 3.280009374343792297e+04 -3.862166596311649158e+01 -1.255804977532430797e+02
1.681929055383970499e+09 3.279590624170282535e+04 -3.863399888589838582e+01 -1.254918365798638717e+02
1.681929255381081104e+09 3.280259374105431925e+04 -3.864649965629133277e+01 -1.254046631104789356e+02
1.681929455385715485e+09 3.280259374105431925e+04 -3.864649965629133277e+01 -1.254046631104789356e+02
1.681929655497609138e+09 3.282849999117397238e+04 -3.865900042668427261e+01 -1.253153305466555310e+02
1.681929855506696224e+09 3.284459374492163624e+04 -3.866916658558630360e+01 -1.252263336780542318e+02
1.681930055549965382e+09 3.284459374492163624e+04 -3.866916658558630360e+01 -1.252263336780542318e+02
1.681930255615471363e+09 3.283549999977357220e+04 -3.867716602251798719e+01 -1.251351700036635464e+02
1.681930455691462278e+09 3.286170312270095746e+04 -3.868466568847295406e+01 -1.250433350226477103e+02
1.681930655768829823e+09 3.283429687210225529e+04 -3.869250109155953510e+01 -1.249514999578128425e+02
1.681930855858499050e+09 3.283429687210225529e+04 -3.869250109155953510e+01 -1.249514999578128425e+02
1.681931055998782396e+09 3.283429687210225529e+04 -3.869250109155953510e+01 -1.249514999578128425e+02
1.681931256127263069e+09 3.283429687210225529e+04 -3.869250109155953510e+01 -1.249514999578128425e+02
1.681931456273957968e+09 3.281870312169629324e+04 -3.870750046537897759e+01 -1.247686691919268753e+02
1.681931656340826273e+09 3.281870312169629324e+04 -3.870750046537897759e+01 -1.247686691919268753e+02
1.681931856447938919e+09 3.278790624551193469e+04 -3.871483232563241472e+01 -1.246831665711205375e+02
1.681932056523873091e+09 3.278640624503288564e+04 -3.872650148550199845e+01 -1.246033325476114015e+02
1.681932256640977859e+09 3.277059374674470018e+04 -3.874216843599969451e+01 -1.245231705402310922e+02
1.681932456826948881e+09 3.277059374674470018e+04 -3.874216843599969451e+01 -1.245231705402310922e+02
1.681932656968091011e+09 3.276079686772096466e+04 -3.876266482955838200e+01 -1.244386673775591561e+02
1.681932857136674166e+09 3.277540624788389687e+04 -3.878483202978615196e+01 -1.243574982006935272e+02
1.681933057324512005e+09 3.277540624788389687e+04 -3.878483202978615196e+01 -1.243574982006935272e+02
1.681933257543658018e+09 3.277670311782897625e+04 -3.880516816135616409e+01 -1.242746658866001894e+02
1.681933457720882177e+09 3.277670311782897625e+04 -3.880516816135616409e+01 -1.242746658866001894e+02
1.681933657975795984e+09 3.277540624788389687e+04 -3.882116699331001541e+01 -1.241883316133609867e+02
1.681933858145089149e+09 3.277540624788389687e+04 -3.882116699331001541e+01 -1.241883316133609867e+02
1.681934058336373091e+09 3.276420312020093843e+04 -3.884666826316311017e+01 -1.240123367924271918e+02
1.681934258558724165e+09 3.276420312020093843e+04 -3.884666826316311017e+01 -1.240123367924271918e+02
1.681934458759125948e+09 3.279190624360738002e+04 -3.886050037314661409e+01 -1.239208297952825291e+02
1.681934658954872608e+09 3.279190624360738002e+04 -3.886050037314661409e+01 -1.239208297952825291e+02
1.681934859142607689e+09 3.279799999734340236e+04 -3.887466813644270047e+01 -1.238280029836641631e+02
1.681935059383242607e+09 3.280140624982337613e+04 -3.888899997549341236e+01 -1.237344971540697145e+02
1.681935259718285084e+09 3.278829687013949297e+04 -3.890650180841481642e+01 -1.236426697167667328e+02
1.681935460131332636e+09 3.278829687013949297e+04 -3.890650180841481642e+01 -1.236426697167667328e+02
1.681935660362549543e+09 3.277909374627729267e+04 -3.892800143196433993e+01 -1.235531692634227596e+02
1.681935860599799633e+09 3.277909374627729267e+04 -3.892800143196433993e+01 -1.235531692634227596e+02
1.681936060809208632e+09 3.275929686724191561e+04 -3.894866563122455716e+01 -1.234618301557986513e+02
1.681936261132061958e+09 3.275929686724191561e+04 -3.894866563122455716e+01 -1.234618301557986513e+02
1.681936461319413424e+09 3.278759374580988515e+04 -3.898266602516702051e+01 -1.232750015573750773e+02
1.681936661505925894e+09 3.278759374580988515e+04 -3.898266602516702051e+01 -1.232750015573750773e+02
1.681936861789184570e+09 3.279949999782245141e+04 -3.899383164220346032e+01 -1.231803360076575302e+02
1.681937062051821947e+09 3.279949999782245141e+04 -3.899383164220346032e+01 -1.231803360076575302e+02
1.681937262399425745e+09 3.274129687103938340e+04 -3.900899890554347138e+01 -1.229915008654332524e+02
1.681937462647017956e+09 3.274129687103938340e+04 -3.900899890554347138e+01 -1.229915008654332524e+02
1.681937662803916216e+09 3.274129687103938340e+04 -3.900899890554347138e+01 -1.229915008654332524e+02
1.681937863065660238e+09 3.278490624455383659e+04 -3.901766587724389268e+01 -1.228988342319845231e+02
1.681938063292133808e+09 3.278759374580988515e+04 -3.902816773136802198e+01 -1.228069992509686870e+02
1.681938263563227177e+09 3.278429687204404763e+04 -3.903883361933726093e+01 -1.227138367441282298e+02
1.681938463791843891e+09 3.278429687204404763e+04 -3.903883361933726093e+01 -1.227138367441282298e+02
1.681938664089367151e+09 3.279559374200077582e+04 -3.905016708398474634e+01 -1.226176682353526530e+02
1.681938864305718422e+09 3.278429687204404763e+04 -3.906483461825755654e+01 -1.225243302114597270e+02
1.681939064496752739e+09 3.278429687204404763e+04 -3.906483461825755654e+01 -1.225243302114597270e+02
1.681939264754355192e+09 3.275440624117721018e+04 -3.908216478980196484e+01 -1.224286652036078067e+02
1.681939464880445004e+09 3.275320312305194966e+04 -3.910699848297680603e+01 -1.223351670015452441e+02
1.681939665070457935e+09 3.275320312305194966e+04 -3.910699848297680603e+01 -1.223351670015452441e+02
1.681939865580610991e+09 3.275320312305194966e+04 -3.910699848297680603e+01 -1.223351670015452441e+02
1.681940065848597288e+09 3.276109374052870407e+04 -3.913283159237654019e+01 -1.222391662984711900e+02
1.681940266092636108e+09 3.277640624502124410e+04 -3.915533448782640846e+01 -1.221426697220054223e+02
1.681940466480125427e+09 3.276940624596770067e+04 -3.917683411137593197e+01 -1.220418319902480278e+02
1.681940666700571775e+09 3.276940624596770067e+04 -3.917683411137593197e+01 -1.220418319902480278e+02
1.681940866920548916e+09 3.279529686919303640e+04 -3.919816592922391862e+01 -1.219404983850988771e+02
1.681941067178870916e+09 3.281659374870746251e+04 -3.921766663650462448e+01 -1.218403320437856792e+02
1.681941267465052128e+09 3.281659374870746251e+04 -3.921766663650462448e+01 -1.218403320437856792e+02
1.681941467669475317e+09 3.280749999401334208e+04 -3.923533250327113109e+01 -1.217406692872151410e+02
1.681941667847950459e+09 3.278549999971536454e+04 -3.925366594671589837e+01 -1.216425018621707608e+02
1.681941867838520527e+09 3.278549999971536454e+04 -3.925366594671589837e+01 -1.216425018621707608e+02
1.681942067923782587e+09 3.278549999971536454e+04 -3.925366594671589837e+01 -1.216425018621707608e+02
1.681942268002733231e+09 3.278520311736156873e+04 -3.929850007623864627e+01 -1.214413299833986315e+02
1.681942468178885221e+09 3.278520311736156873e+04 -3.929850007623864627e+01 -1.214413299833986315e+02
1.681942668286469460e+09 3.278520311736156873e+04 -3.929850007623864627e+01 -1.214413299833986315e+02
1.681942868471610069e+09 3.278520311736156873e+04 -3.929850007623864627e+01 -1.214413299833986315e+02
1.681943068519217014e+09 3.276629686629545904e+04 -3.935033418455867604e+01 -1.212419968427256691e+02
1.681943268495148420e+09 3.278029687394860230e+04 -3.937783432877106549e+01 -1.211395035174534485e+02
1.681943468444755316e+09 3.280070311594770465e+04 -3.940150071620044514e+01 -1.210351639103691923e+02
1.681943668389262199e+09 3.280070311594770465e+04 -3.940150071620044514e+01 -1.210351639103691923e+02
1.681943868316947222e+09 3.281109374058691174e+04 -3.942383195027332476e+01 -1.209281692516357083e+02
1.681944068360870123e+09 3.280870312168465171e+04 -3.944300081800739122e+01 -1.208233337711597244e+02
1.681944268524276972e+09 3.280870312168465171e+04 -3.944300081800739122e+01 -1.208233337711597244e+02
1.681944468647171259e+09 3.280990624935596861e+04 -3.945866776850509439e+01 -1.207158356115025981e+02
1.681944668784845591e+09 3.280990624935596861e+04 -3.945866776850509439e+01 -1.207158356115025981e+02
1.681944868957336664e+09 3.282090624650495738e+04 -3.948550033603923026e+01 -1.204953308730608228e+02
1.681945069068112850e+09 3.282090624650495738e+04 -3.948550033603923026e+01 -1.204953308730608228e+02
1.681945269246294260e+09 3.279190624360738002e+04 -3.949516680778357625e+01 -1.203870010609708174e+02
1.681945469398020267e+09 3.281690624840951205e+04 -3.950216678658085101e+01 -1.202783356374777668e+02
1.681945669592022181e+09 3.281690624840951205e+04 -3.950216678658085101e+01 -1.202783356374777668e+02
1.681945869761276007e+09 3.279979687063018355e+04 -3.951016618160301874e+01 -1.201711655455108598e+02
1.681946069956005812e+09 3.279979687063018355e+04 -3.951016618160301874e+01 -1.201711655455108598e+02
1.681946270184125185e+09 3.278370311688251968e+04 -3.952183152770665941e+01 -1.200653305230814283e+02
1.681946470434224367e+09 3.278979687061854202e+04 -3.953749847820436258e+01 -1.199560013366760671e+02
1.681946670432036400e+09 3.278979687061854202e+04 -3.953749847820436258e+01 -1.199560013366760671e+02
1.681946870395909071e+09 3.278429687204404763e+04 -3.955633165071633073e+01 -1.198513336619016059e+02
1.681947070404626846e+09 3.278429687204404763e+04 -3.955633165071633073e+01 -1.198513336619016059e+02
1.681947270468072891e+09 3.278090624645839125e+04 -3.957699970565200687e+01 -1.197409973898299427e+02
1.681947470679593801e+09 3.278609374533083610e+04 -3.959466553050900472e+01 -1.196309967291613532e+02
1.681947670870905161e+09 3.278459374485178705e+04 -3.961233521104146149e+01 -1.195230026961124992e+02
1.681947870861360550e+09 3.278459374485178705e+04 -3.961233521104146149e+01 -1.195230026961124992e+02
1.681948070880657196e+09 3.280559374201241735e+04 -3.963266757075503932e+01 -1.194163361050692345e+02
1.681948270859725952e+09 3.279979687063018355e+04 -3.965216827803574517e+01 -1.193103332769382519e+02
1.681948470968369722e+09 3.279529686919303640e+04 -3.966949844958016058e+01 -1.192043304488072977e+02
1.681948670997984409e+09 3.279529686919303640e+04 -3.966949844958016058e+01 -1.192043304488072977e+02
1.681948871147640944e+09 3.279529686919303640e+04 -3.966949844958016058e+01 -1.192043304488072977e+02
1.681949071311064005e+09 3.279679686967208545e+04 -3.968616485821226547e+01 -1.190981674425066785e+02
1.681949271465503693e+09 3.276690624835130438e+04 -3.970516587833528632e+01 -1.189878311704350153e+02
1.681949471567876816e+09 3.276690624835130438e+04 -3.970516587833528632e+01 -1.189878311704350153e+02
1.681949671585641384e+09 3.273090624640018359e+04 -3.972666550188480272e+01 -1.188693314275865731e+02
1.681949871674202681e+09 3.273340624401657988e+04 -3.974766543827664123e+01 -1.187438354777972762e+02
1.681950071719161749e+09 3.274529686913482874e+04 -3.976449969451979172e+01 -1.186218338596219724e+02
1.681950271846589088e+09 3.274529686913482874e+04 -3.976449969451979172e+01 -1.186218338596219724e+02
1.681950472071238756e+09 3.277390624740484782e+04 -3.978083422169574135e+01 -1.185016632681949318e+02
1.681950672266963720e+09 3.277390624740484782e+04 -3.979933169898561829e+01 -1.183834992205685808e+02
1.681950872445361614e+09 3.277390624740484782e+04 -3.979933169898561829e+01 -1.183834992205685808e+02
1.681951072578969955e+09 3.276509374817020580e+04 -3.981783294813191532e+01 -1.182683334635264032e+02
1.681951272655365944e+09 3.278029687394860230e+04 -3.983866503691269401e+01 -1.181531677903032858e+02
1.681951472729216576e+09 3.277449999302031938e+04 -3.985833359180445257e+01 -1.180368347694251838e+02
1.681951672717366695e+09 3.277449999302031938e+04 -3.985833359180445257e+01 -1.180368347694251838e+02
1.681951872751108170e+09 3.279429687205568916e+04 -3.987683488286026545e+01 -1.179218369019035890e+02
1.681952072762621164e+09 3.278429687204404763e+04 -3.989483263108293443e+01 -1.178095017135631082e+02
1.681952272769173861e+09 3.278429687204404763e+04 -3.989483263108293443e+01 -1.178095017135631082e+02
1.681952472801918268e+09 3.278429687204404763e+04 -3.989483263108293443e+01 -1.178095017135631082e+02
1.681952672751200914e+09 3.279590624170282535e+04 -3.991316607452770171e+01 -1.176958313718661202e+02
1.681952872829122782e+09 3.281140624983501766e+04 -3.992900087263645048e+01 -1.175848312530631290e+02
1.681953072900387526e+09 3.281140624983501766e+04 -3.992900087263645048e+01 -1.175848312530631290e+02
1.681953272985371828e+09 3.279799999734340236e+04 -3.994266513500890170e+01 -1.174768295924823747e+02
1.681953473094161034e+09 3.283609374538904376e+04 -3.995433429487849253e+01 -1.173698349337489049e+02
1.681953673255273581e+09 3.280679686968372698e+04 -3.996599964098213320e+01 -1.172590027044664680e+02
1.681953873411876440e+09 3.280679686968372698e+04 -3.996599964098213320e+01 -1.172590027044664680e+02
1.681954073445541382e+09 3.277120311925448186e+04 -3.997933197998892041e+01 -1.171466675161259872e+02
1.681954273492209196e+09 3.280199999543884769e+04 -3.999399951426172350e+01 -1.170325013010372572e+02
1.681954474241154432e+09 3.280199999543884769e+04 -3.999399951426172350e+01 -1.170325013010372572e+02
1.681954674781493664e+09 3.280199999543884769e+04 -3.999399951426172350e+01 -1.170325013010372572e+02
1.681954875901460409e+09 3.276899999444582500e+04 -4.002166750608516566e+01 -1.168008347174154693e+02
1.681955077064945698e+09 3.276899999444582500e+04 -4.002166750608516566e+01 -1.168008347174154693e+02
1.681955278260887384e+09 3.273370311682431202e+04 -4.003766633803901698e+01 -1.166865006128061850e+02
1.681955479256904602e+09 3.273370311682431202e+04 -4.003766633803901698e+01 -1.166865006128061850e+02
1.681955680321956873e+09 3.272149999200401362e+04 -4.005300140708056489e+01 -1.165691681337936814e+02
1.681955881371452570e+09 3.272970311872886668e+04 -4.006950001001113293e+01 -1.164543304444417231e+02
1.681956082418123007e+09 3.272970311872886668e+04 -4.006950001001113293e+01 -1.164543304444417231e+02
1.681956283588046789e+09 3.274740624212366674e+04 -4.008633426625429053e+01 -1.163418350779315915e+02
1.681956484693841457e+09 3.278579687252309668e+04 -4.009733203567967763e+01 -1.162294998895911249e+02
1.681956685769835472e+09 3.273490624449562893e+04 -4.010599900738009893e+01 -1.161186676603086880e+02
1.681956886868941307e+09 3.273490624449562893e+04 -4.010599900738009893e+01 -1.161186676603086880e+02
1.681957088068253279e+09 3.271209374715390004e+04 -4.011616516628213702e+01 -1.160056687090559109e+02
1.681957289245236635e+09 3.272329687483685120e+04 -4.013000109003158400e+01 -1.158896637558680141e+02
1.681957490287229538e+09 3.272329687483685120e+04 -4.013000109003158400e+01 -1.158896637558680141e+02
1.681957691450282812e+09 3.272909374621908501e+04 -4.014250186042453095e+01 -1.157744979988258507e+02
1.681957892575994730e+09 3.272909374621908501e+04 -4.014250186042453095e+01 -1.157744979988258507e+02
1.681958093619441509e+09 3.273890624259107426e+04 -4.015633392849851901e+01 -1.156613312418715367e+02
1.681958294721949100e+09 3.274370311683595355e+04 -4.017233280236188619e+01 -1.155513305812029472e+02
1.681958495742524862e+09 3.274370311683595355e+04 -4.017233280236188619e+01 -1.155513305812029472e+02
1.681958696782482862e+09 3.274370311683595355e+04 -4.017233280236188619e+01 -1.155513305812029472e+02
1.681958897798669577e+09 3.274370311683595355e+04 -4.017233280236188619e+01 -1.155513305812029472e+02
1.681959098997097969e+09 3.274370311683595355e+04 -4.017233280236188619e+01 -1.155513305812029472e+02
1.681959300228318453e+09 3.270659374857940566e+04 -4.021749881334078935e+01 -1.152060012834160574e+02
1.681959501451514721e+09 3.273129687102774187e+04 -4.023249818716023896e+01 -1.150911636778831451e+02
1.681959702522209167e+09 3.275690624833966285e+04 -4.024966813862548776e+01 -1.149759980046600134e+02
1.681959903792744398e+09 3.275690624833966285e+04 -4.024966813862548776e+01 -1.149759980046600134e+02
1.681960104973860979e+09 3.271849999104591552e+04 -4.026583481819039179e+01 -1.148581695684367219e+02
1.681960306093818903e+09 3.271779686671630043e+04 -4.028250122682249668e+01 -1.147436676581259007e+02
1.681960507165676832e+09 3.271779686671630043e+04 -4.028250122682249668e+01 -1.147436676581259007e+02
1.681960708227707148e+09 3.271779686671630043e+04 -4.028250122682249668e+01 -1.147436676581259007e+02
1.681960909341245890e+09 3.268920312488665513e+04 -4.029833225307481825e+01 -1.146288299687739567e+02
1.681961110669313669e+09 3.269799999722698703e+04 -4.031583408599622231e+01 -1.145148315593867636e+02
1.681961311807470322e+09 3.272790624544208549e+04 -4.033283237608448246e+01 -1.144043350253264322e+02
1.681961512910900354e+09 3.272790624544208549e+04 -4.033283237608448246e+01 -1.144043350253264322e+02
1.681961714010410070e+09 3.271909374620744347e+04 -4.034933475087148480e+01 -1.142976685181021850e+02
1.681961915084468365e+09 3.271170312252633448e+04 -4.036683277002694581e+01 -1.141894989680008763e+02
1.681962116340647936e+09 3.271170312252633448e+04 -4.036683277002694581e+01 -1.141894989680008763e+02
1.681962317546830177e+09 3.274709374242161721e+04 -4.038633347730765166e+01 -1.140781631539757797e+02
1.681962518802329779e+09 3.273920312494486279e+04 -4.040750126131053577e+01 -1.139643326341091552e+02
1.681962719991112947e+09 3.273920312494486279e+04 -4.040750126131053577e+01 -1.139643326341091552e+02
1.681962921091144323e+09 3.273920312494486279e+04 -4.040750126131053577e+01 -1.139643326341091552e+02
1.681963122224642277e+09 3.273579687246488902e+04 -4.044250107147789208e+01 -1.137301636332949073e+02
1.681963323419576406e+09 3.272999999153660610e+04 -4.045833209773021366e+01 -1.136141663076389108e+02
1.681963524610878468e+09 3.272999999153660610e+04 -4.045833209773021366e+01 -1.136141663076389108e+02
1.681963725891602516e+09 3.271329687482520967e+04 -4.047249986102630004e+01 -1.134971695238484983e+02
1.681963927115966797e+09 3.271329687482520967e+04 -4.047249986102630004e+01 -1.134971695238484983e+02
1.681964128347313166e+09 3.272729687293229654e+04 -4.048799896391295050e+01 -1.133795013496138893e+02
1.681964329551101208e+09 3.272729687293229654e+04 -4.048799896391295050e+01 -1.133795013496138893e+02
1.681964530794933558e+09 3.273799999727355316e+04 -4.050400165154226073e+01 -1.132613296744556521e+02
1.681964732082349777e+09 3.273220311634526297e+04 -4.052366639266807624e+01 -1.131441650849637028e+02
1.681964933316177845e+09 3.270379686860921356e+04 -4.053966522462192756e+01 -1.130240021210685342e+02
1.681965134625624180e+09 3.270379686860921356e+04 -4.053966522462192756e+01 -1.130240021210685342e+02
1.681965335861045599e+09 3.270379686860921356e+04 -4.053966522462192756e+01 -1.130240021210685342e+02
1.681965537088771105e+09 3.270870312156823638e+04 -4.055833436328879316e+01 -1.127808304533317738e+02
1.681965738330699921e+09 3.270870312156823638e+04 -4.055833436328879316e+01 -1.127808304533317738e+02
1.681965939462104321e+09 3.269190624349096470e+04 -4.056733325835487847e+01 -1.126571655302907260e+02
1.681966140649718761e+09 3.269709374236340955e+04 -4.057283404995055065e+01 -1.125341644539810204e+02
1.681966341978585958e+09 3.272149999200401362e+04 -4.057849887539131828e+01 -1.124114990728934060e+02
1.681966543066403151e+09 3.272149999200401362e+04 -4.057849887539131828e+01 -1.124114990728934060e+02
1.681966744604970694e+09 3.271999999152496457e+04 -4.058599854134628515e+01 -1.122880020393729268e+02
1.681966946056569338e+09 3.271849999104591552e+04 -4.059099960387474937e+01 -1.121620025886599876e+02
1.681967147625761032e+09 3.271849999104591552e+04 -4.059099960387474937e+01 -1.121620025886599876e+02
1.681967349152718782e+09 3.271809374907009624e+04 -4.059716797214866801e+01 -1.120364990951578363e+02
1.681967550714352369e+09 3.271329687482520967e+04 -4.060200122897559538e+01 -1.119088364233981849e+02
1.681967752245661497e+09 3.271329687482520967e+04 -4.060200122897559538e+01 -1.119088364233981849e+02
